단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSDAQ섹터업종,KOSDAQ100,KOSDAQ150,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터보험,KRX섹터운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSDAQ,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
199820,KR7199820002,제일일렉트릭,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,227000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,75832100000,50020201,12600000,2222000000,1111000000012,,0 NN0,0,0,0,0,1,960000000,118000000,077000670,0,4202512,31000002,726   NNN,,,,
200130,KR7200130003,콜마비앤에이치,ST,2.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,1,56000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,11412900000,50020140,72300000,2941500000,1477177900012,,0 NN0,0,0,0,0,1,369000000,103000000,29300224-,0,202603,31000003,106LE7NNN,,,,
200230,KR7200230001,텔콘RF제약,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,42700001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,66780700000,100020141,12400000,7152300000,7152353300012,,0 NN0,0,0,0,0,0,432000000,007-00000,114-0114-,0,12202512,31000000,305   NNN,,,,
200350,KR7200350007,아티스트스튜디오,ST,3.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,401000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3850400000,50020211,23000000,999600000,499801250012,,0 NN0,0,0,0,0,0,013-00000,004-00000,002-0002-,0,9202603,31000000,400   NNN,,,,
200470,KR7200470003,에이팩트,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,924000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,152294800000,50020141,22600000,4236200000,2118104650012,,0 NN0,0,0,0,0,0,867-00000,215-00000,489-0507-,0,66202412,31000003,914   NNN,,,,
200670,KR7200670008,휴메딕스,ST,2.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,2,830000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,4127200000,50020141,22600000,1122900000,561496500012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000003,178   NNN,,,,
200710,KR7200710002,에이디테크놀로지,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,3,895000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,30216000000,50020141,21600000,1346200000,702576200012,,0 NN0,0,0,0,0,1,645000000,029000000,033000360,0,3202512,31000005,243   NNN,,,,
200780,KR7200780005,비씨월드제약,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,393000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2728100000,20020141,21500000,1066500000,213313220012,,0 NN0,0,0,0,0,0,198000000,018000000,00900008-,0,3202603,31000000,419   NNN,,,,
201490,KR7201490000,미투온,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,253000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,34679900000,50020161,1000000,3259300000,1673074400012,,0 NN0,0,0,0,0,0,231000000,039000000,042000320,0,202603,31000000,824   NNN,,,,
203400,KR7203400007,에이비온,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,200000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,55169700000,50020210,90800000,9010100000,4505065200012,,0 NN0,0,0,0,0,0,006-00000,065-00000,066-0066-,0,63202603,31000001,802   NNN,,,,
203450,KR7203450002,유니온바이오메트릭스,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,280000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2527100000,50020161,20700000,1407900000,733950350012,,0 NN0,0,0,0,0,0,114-00000,009000000,000000030,0,3202603,31000000,394   NNN,,,,
203650,KR7203650007,드림시큐리티,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,348500001,1,NNN02,N,N,N,0,0,0,0,1,0,N0,900,0,0,612480400000,10020141,1300000,10109700000,1038866520012,,0 NN0,0,0,0,0,1,084000000,038000000,011000030,0,7202603,31000003,523   NNN,,,,
203690,KR7203690003,아크솔루션스,ST,3.0,1009,1021,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,442500001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,50020140,93000000,2015700000,1007866000012,,0 NN0,0,0,0,0,0,074-00000,009-00000,010-0010-,0,38202603,31000000,891   NNN,,,,
204020,KR7204020002,그리티,ST,3.0,1009,1020,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,226500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,10353600000,50020180,72300000,1945000000,1039304900012,,0 NN0,0,0,0,0,0,384000000,006000000,000-00040,0,4202603,31000000,440   NNN,,,,
204270,KR7204270003,제이앤티씨,ST,1.0,1009,1028,0,,N,Y,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,2,220000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,88176600000,50020200,30400000,5784800000,2892423300012,,0 NY0,0,0,0,0,1,857-00000,780-00000,880-0916-,0,31202512,31000012,842   NNN,,,,
204610,KR7204610000,티쓰리,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,271000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,33597100000,10020221,11700000,5552100000,692212200012,,0 NN0,0,0,0,0,0,221000000,058000000,074000640,0,19202603,31000001,504   NNN,,,,
204620,KR7204620009,글로벌텍스프리,ST,2.0,1014,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,481000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,139494300000,50020141,11900000,7028300000,3514166500012,,0 NN0,0,0,0,0,1,541000000,290000000,286003550,0,28202512,31000003,380   NNN,,,,
204840,KR7204840003,지엘팜텍,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,97200001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,25166600000,10020141,12000000,7754900000,775490060012,,0 NN0,0,0,0,0,0,094000000,000-00000,001-0001-,0,1202603,31000000,753   NNN,,,,
205100,KR7205100001,엑셈,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,173800001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,25993000000,10020141,10700000,7068600000,719634310012,,0 NN0,0,0,0,0,0,112-00000,022000000,057000330,0,11202603,31000001,228   NNN,,,,
205470,KR7205470008,휴마시스,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,380000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,17840600000,50020141,20100000,2587500000,1296884850012,,0 NN0,0,0,0,0,0,301-00000,106-00000,213-0217-,0,7202512,31000000,983   NNN,,,,
205500,KR7205500002,넥써쓰,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,192500001,1,NNN01,N,N,N,0,0,0,0,1,0,N0,900,0,0,61671500000,50020141,11200000,6411200000,3205604950012,,0 NN0,0,0,0,0,0,367000000,014-00000,034-0033-,0,12202512,31000001,234   NNN,,,,
206400,KR7206400004,베노티앤알,ST,3.0,1010,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,124400001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,48531500000,50020141,21000000,3751000000,1875507900012,,0 NN0,0,0,0,0,0,007-00000,019-00000,038-0038-,0,16202603,31000000,466   NNN,,,,
206560,KR7206560005,덱스터,ST,3.0,1015,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,167000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,13555500000,50020151,22200000,2541100000,1270586800012,,0 NN0,0,0,0,0,0,554-00000,065-00000,067-0068-,0,15202512,31000000,424   NNN,,,,
206640,KR7206640005,바디텍메드,ST,2.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,83000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8889200000,100020141,22900000,2190700000,2348656000012,,0 NN0,0,0,0,0,0,428000000,068000000,120000950,0,11202603,31000002,372   NNN,,,,
206650,KR7206650004,유바이오로직스,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,17000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,32500100000,50020170,12400000,3672300000,1836165350012,,0 NN0,0,0,0,0,0,960000000,343000000,185001900,0,16202412,31000003,734   NNN,,,,
207760,KR7207760000,미스터블루,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,74000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,26878200000,10020141,21200000,8307900000,830797830012,,0 NN0,0,0,0,0,0,164000000,005000000,01400014-,0,44202603,31000000,614   NNN,,,,
208140,KR7208140004,정다운,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,233000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7342700000,10020141,21700000,3268400000,326842460012,,0 NN0,0,0,0,0,0,325000000,016000000,017000130,0,5202603,31000000,761   NNN,,,,
208350,KR7208350009,지란지교시큐리티,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,319000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3826500000,50020141,22400000,810100000,441927450012,,0 NN0,0,0,0,0,0,389000000,025000000,005000090,0,4202512,31000000,258   NNN,,,,
208370,KR7208370007,셀바스헬스케어,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,357500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,14955800000,50020141,21700000,2574000000,1287028200012,,0 NN0,0,0,0,0,0,066000000,007000000,132001320,0,23202603,31000000,920   NNN,,,,
208640,KR7208640003,썸에이지,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,17200001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,475214800000,10020141,22900000,13924000000,1392402540012,,0 NN0,0,0,0,0,0,060-00000,079-00000,093-0093-,0,52202512,31000000,239   NNN,,,,
208710,KR7208710004,포톤,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,385500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,1,105641100000,50020141,22400000,1318000000,659006600012,,0 NN0,0,0,0,0,0,267-00000,003000000,00800005-,0,7202603,31000000,508   NNN,,,,
208860,KR7208860007,다산디엠씨,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,102500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,9963700000,50020160,72800000,3394900000,1697498650012,,0 NN0,0,0,0,0,0,330000000,012000000,020000220,0,202603,31000000,347   NNN,,,,
209640,KR7209640002,와이제이링크,ST,3.0,1009,1027,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,717000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,145679600000,50020241,1800000,2844300000,1426157300012,,0YNN0,0,0,0,0,0,147000000,011000000,033000260,0,2202603,31000002,039   NNN,,,,
210120,KR7210120002,캔버스엔,ST,3.0,1015,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,118500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,30736100000,20020230,81700000,2423700000,484749560012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000000,287   NNN,,,,
211050,KR7211050000,인카금융서비스,ST,2.0,1014,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,Y,0,0,0,0,0,986000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,16357300000,10020220,21600000,4926300000,513798000012,,0 NN0,0,0,0,0,3,012000000,260000000,298002250,0,41202603,31000004,857   NNN,,,,
211270,KR7211270004,AP위성,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,616000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,33784600000,50020160,30400000,1508200000,754115200012,,0 NN0,0,0,0,0,0,586000000,073000000,134001040,0,10202412,31000002,437   NNN,,,,
212560,KR7212560007,네오오토,ST,3.0,1009,1030,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,394000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,36987000000,50020151,11800000,1181200000,590612050012,,0 NN0,0,0,0,0,0,000000000,000000000,000000000,0,202509,30000001,646   NNN,,,,
212710,KR7212710008,아이에스티이,ST,3.0,1009,1028,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,1,278000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,63844200000,50020250,21200000,962200000,481148900012,,0 NN0,0,0,0,0,0,064000000,005000000,00700007-,0,17202603,31000001,229   NNN,,,,
213420,KR7213420003,덕산네오룩스,ST,1.0,1009,1028,0,N,N,Y,,N,N,N,N,N,N,Y,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,4,5000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,41390400000,20020150,20600000,2483100000,496623580012,,0 NY0,0,0,0,0,3,443000000,607000000,643005400,0,12202512,31000009,944   NNN,,,,
214150,KR7214150005,클래시스,ST,1.0,1009,1029,0,N,N,Y,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,4,605000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,40439300000,10020150,40300000,6523500000,662828420012,,0 NY0,0,0,0,0,3,368000001,706000001,686013200,0,26202512,31000030,041   NNY,,,,
214180,KR7214180002,헥토이노베이션,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,1,690000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,6793000000,50020150,63000000,1299300000,678859250012,,0 NN0,0,0,0,0,1,123000000,146000000,159001130,0,15202603,31000002,195   NNN,,,,
214260,KR7214260002,라파스,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,728000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3536700000,50020191,11100000,892200000,446123150012,,0 NN0,0,0,0,0,0,068-00000,005-00000,009-0008-,0,14202603,31000000,649   NNN,,,,
214270,KR7214270001,FSN,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,135200001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,12447500000,50020150,32500000,4525400000,2262729250012,,0 NN0,0,0,0,0,0,593000000,019000000,000-0001-,0,34202603,31000000,611   NNN,,,,
214370,KR7214370009,케어젠,ST,1.0,1009,1024,0,N,N,Y,,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,8,940000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,7682100000,10020151,11700000,5371500000,537150000012,,0 NY0,0,0,0,0,0,227000000,102000000,131001170,0,11202603,31000048,021   NNN,,,,
214430,KR7214430001,아이쓰리시스템,ST,2.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,8,450000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,12242400000,50020150,73000000,730700000,368088750012,,0 NN0,0,0,0,0,1,207000000,148000000,164001500,0,15202412,31000006,174   NNN,,,,
214450,KR7214450009,파마리서치,ST,1.0,1009,1024,0,N,N,Y,,Y,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,2,9,700000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8015700000,50020150,72400000,1038900000,525480000012,,0 NY0,0,0,0,0,5,363000002,144000002,165016830,0,27202512,31000030,857   NNN,,,,
214610,KR7214610008,롤링스톤,ST,3.0,1009,1029,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,0,0,0,0,0,229000001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,50020201,2200000,838300000,419166100012,,0 NN0,0,0,0,0,0,035-00000,063-00000,094-0094-,0,121202509,30000000,191   NNN,,,,
214680,KR7214680001,디알텍,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,147200001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,59921400000,10020150,42000000,8347700000,834770560012,,0 NN0,0,0,0,0,1,163-00000,139-00000,257-0240-,0,32202512,31000001,228   NNN,,,,
215000,KR7215000001,골프존,ST,2.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,4,280000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,2430000000,50020150,40300000,627500000,313770750012,,0 NN0,0,0,0,0,4,833000000,681000000,333001290,0,6202512,31000002,685   NNN,,,,
215090,KR7215090002,솔디펜스,ST,3.0,1009,1029,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,191000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,24742200000,50020150,42800000,2315500000,1157783050012,,0 NN0,0,0,0,0,0,268000000,013000000,018000310,0,202512,31000000,442   NNN,,,,
215100,KR7215100009,로보로보,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,578000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,30193200000,10020150,42200000,2034800000,203484540012,,0 NN0,0,0,0,0,0,134-00000,020-00000,014-0014-,0,4202512,31000001,176   NNN,,,,
215200,KR7215200007,메가스터디교육,ST,2.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,4,10000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3134300000,10020150,50400000,1036500000,118618800012,,0 NN0,0,0,0,0,8,849000001,210000001,208009290,0,18202512,31000004,156   NNN,,,,
215360,KR7215360009,우리산업,ST,3.0,1009,1030,0,N,N,Y,,N,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,807000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,6109400000,50020150,50600000,913200000,456608150012,,0 NN0,0,0,0,0,5,320000000,187000000,164001420,0,12202512,31000000,736   NNN,,,,
215380,KR7215380007,우정바이오,ST,3.0,1006,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,272500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,19375800000,50020150,51800000,1682900000,841478800012,,0 NN0,0,0,0,0,0,432000000,018000000,002000020,0,1202412,31000000,458LE7NNN,,,,
215480,KR7215480005,토박스코리아,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,226500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,3789900000,50020150,51300000,895000000,480747850012,,0 NN0,0,0,0,0,0,099000000,008000000,00800006-,0,1202603,31000000,202   NNN,,,,
215600,KR7215600008,신라젠,ST,2.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,303500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,84249800000,50020161,20600000,13855300000,6927678200012,,0 NN0,0,0,0,0,0,092-00000,256-00000,239-0242-,0,20202512,31000004,205   NNN,,,,
215790,KR7215790007,이노인스트루먼트,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,193500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,549300100000,50020150,50800000,4028300000,2014157450012,,0 NN0,0,0,0,0,0,437-00000,092-00000,111-0111-,0,28202512,31000000,779   NNN,,,,
216050,KR7216050005,인크로스,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,593000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,6292600000,50020161,3100000,1219800000,642161100012,,0 NN0,0,0,0,0,0,105000000,015000000,026000200,0,9202603,31000000,723535NNN,,,,
216080,KR7216080002,제테마,ST,2.0,1009,1024,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,518000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,38378400000,50020191,11400000,3728700000,1864354950012,,0 NN0,0,0,0,0,0,769000000,038-00000,077-0074-,0,10202512,31000001,931   NNN,,,,
217190,KR7217190008,제너셈,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,620000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,21116400000,50020150,92500000,1315300000,657688050012,,0 NN0,0,0,0,0,0,067-00000,025-00000,020-00170,0,1202603,31000000,815   NNN,,,,
217270,KR7217270008,넵튠,ST,3.0,0,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,307500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,8024900000,50020150,61800000,4673500000,2336782150012,,0 NN0,0,0,0,0,0,314000000,017000000,07500058-,0,12202603,31000001,437LC2NNN,,,,
217330,KR7217330000,싸이토젠,ST,3.0,1006,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,451000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,20393800000,50020181,12200000,2312900000,1156477350012,,0 NN0,0,0,0,0,0,064-00000,015-00000,013-0013-,0,28202603,31000001,043   NNN,,,,
217480,KR7217480003,에스디생명공학,ST,3.0,1009,1023,0,,N,N,,N,,,,,N,,,0,,,Y,,,,,N,0,0,0,0,0,49900001,1,YNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,0,20020170,30200000,10973300000,2194662820012,,0 NN0,0,0,0,0,0,061-00000,011-00000,010-0012-,0,26202603,31000000,547   NNN,,,,
217500,KR7217500008,러셀,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,229500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,41602500000,10020150,61600000,3181200000,318120000012,,0 NN0,0,0,0,0,0,050-00000,003000000,006-0004-,0,3202603,31000000,730   NNN,,,,
217730,KR7217730001,강스템바이오텍,ST,3.0,1009,1024,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,308500001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,57789700000,50020151,22100000,9405400000,4702707450012,,0 NN0,0,0,0,0,0,008-00000,046-00000,046-00460,0,202603,31000002,901   NNN,,,,
217820,KR7217820000,원익피앤이,ST,3.0,1009,1027,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,273000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,33950400000,50020151,20700000,4745400000,2372727950012,,0 NN0,0,0,0,0,3,907000000,014-00000,045000090,0,1202512,31000001,295140NNN,,,,
218150,KR7218150001,미래생명자원,ST,3.0,1009,1019,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,235000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,15084000000,10020150,61800000,2041500000,204158020012,,0 NN0,0,0,0,0,0,170000000,004000000,00500005-,0,8202603,31000000,479   NNN,,,,
218410,KR7218410009,RFHIC,ST,1.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,0,0,0,0,9,310000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,50209100000,50020150,63000000,2655300000,1342771700012,,0 NN0,0,0,0,0,0,431000000,077000000,108000870,0,9202603,31000024,721   NNN,,,,
219130,KR7219130002,타이거일렉,ST,3.0,1009,1028,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,6,40000001,1,NNN02,N,N,N,0,0,0,0,1,0,N0,900,0,0,4227300000,50020150,92500000,631400000,315714500012,,0 NN0,0,0,0,0,0,618-00000,019000000,005000030,0,1202412,31000003,813   NNN,,,,
219420,KR7219420007,링크제니시스,ST,3.0,0,0,0,,N,N,,N,,,,,N,,,0,,,N,,,,,N,0,0,0,0,0,500000001,1,NNN00,N,N,N,0,0,0,0,1,0,N0,900,0,0,16129100000,10020180,20500000,1146900000,114695070012,,0 NN0,0,0,0,0,0,039000000,012000000,026000200,0,10202603,31000000,573   NNN,,,,
219550,KR7219550001,디와이디,ST,3.0,1011,0,0,N,N,N,,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,0,0,0,0,0,163300001,1,NNY00,N,N,N,0,0,0,0,1,0,N0,900,0,0,18891100000,10020150,72200000,3867300000,386732560012,,0 NN0,0,0,0,0,0,449-00000,005-00000,137-01370,0,202512,31000000,631   NNN,,,,
