상품종류,단축코드,표준코드,한글종목명,ATM구분,행사가,월물구분코드,기초자산단축코드,기초자산명
5,B01703B68,KR4B0173B683,"C 202703 1,415.0",3,1415.0, ,2001,KOSPI200
5,B01703B70,KR4B0173B709,"C 202703 1,420.0",3,1420.0, ,2001,KOSPI200
5,B01706270,KR4B01762701,C 202706   270.0,2,270.0, ,2001,KOSPI200
5,B01706280,KR4B01762800,C 202706   280.0,2,280.0, ,2001,KOSPI200
5,B01706290,KR4B01762909,C 202706   290.0,2,290.0, ,2001,KOSPI200
5,B01706300,KR4B01763006,C 202706   300.0,2,300.0, ,2001,KOSPI200
5,B01706310,KR4B01763105,C 202706   310.0,2,310.0, ,2001,KOSPI200
5,B01706320,KR4B01763204,C 202706   320.0,2,320.0, ,2001,KOSPI200
5,B01706330,KR4B01763303,C 202706   330.0,2,330.0, ,2001,KOSPI200
5,B01706340,KR4B01763402,C 202706   340.0,2,340.0, ,2001,KOSPI200
5,B01706350,KR4B01763501,C 202706   350.0,2,350.0, ,2001,KOSPI200
5,B01706360,KR4B01763600,C 202706   360.0,2,360.0, ,2001,KOSPI200
5,B01706370,KR4B01763709,C 202706   370.0,2,370.0, ,2001,KOSPI200
5,B01706380,KR4B01763808,C 202706   380.0,2,380.0, ,2001,KOSPI200
5,B01706390,KR4B01763907,C 202706   390.0,2,390.0, ,2001,KOSPI200
5,B01706400,KR4B01764004,C 202706   400.0,2,400.0, ,2001,KOSPI200
5,B01706410,KR4B01764103,C 202706   410.0,2,410.0, ,2001,KOSPI200
5,B01706420,KR4B01764202,C 202706   420.0,2,420.0, ,2001,KOSPI200
5,B01706430,KR4B01764301,C 202706   430.0,2,430.0, ,2001,KOSPI200
5,B01706440,KR4B01764400,C 202706   440.0,2,440.0, ,2001,KOSPI200
5,B01706450,KR4B01764509,C 202706   450.0,2,450.0, ,2001,KOSPI200
5,B01706460,KR4B01764608,C 202706   460.0,2,460.0, ,2001,KOSPI200
5,B01706470,KR4B01764707,C 202706   470.0,2,470.0, ,2001,KOSPI200
5,B01706480,KR4B01764806,C 202706   480.0,2,480.0, ,2001,KOSPI200
5,B01706490,KR4B01764905,C 202706   490.0,2,490.0, ,2001,KOSPI200
5,B01706500,KR4B01765001,C 202706   500.0,2,500.0, ,2001,KOSPI200
5,B01706510,KR4B01765100,C 202706   510.0,2,510.0, ,2001,KOSPI200
5,B01706520,KR4B01765209,C 202706   520.0,2,520.0, ,2001,KOSPI200
5,B01706530,KR4B01765308,C 202706   530.0,2,530.0, ,2001,KOSPI200
5,B01706540,KR4B01765407,C 202706   540.0,2,540.0, ,2001,KOSPI200
5,B01706550,KR4B01765506,C 202706   550.0,2,550.0, ,2001,KOSPI200
5,B01706560,KR4B01765605,C 202706   560.0,2,560.0, ,2001,KOSPI200
5,B01706570,KR4B01765704,C 202706   570.0,2,570.0, ,2001,KOSPI200
5,B01706580,KR4B01765803,C 202706   580.0,2,580.0, ,2001,KOSPI200
5,B01706590,KR4B01765902,C 202706   590.0,2,590.0, ,2001,KOSPI200
5,B01706600,KR4B01766009,C 202706   600.0,2,600.0, ,2001,KOSPI200
5,B01706610,KR4B01766108,C 202706   610.0,2,610.0, ,2001,KOSPI200
5,B01706620,KR4B01766207,C 202706   620.0,2,620.0, ,2001,KOSPI200
5,B01706630,KR4B01766306,C 202706   630.0,2,630.0, ,2001,KOSPI200
5,B01706640,KR4B01766405,C 202706   640.0,2,640.0, ,2001,KOSPI200
5,B01706650,KR4B01766504,C 202706   650.0,2,650.0, ,2001,KOSPI200
5,B01706660,KR4B01766603,C 202706   660.0,2,660.0, ,2001,KOSPI200
5,B01706670,KR4B01766702,C 202706   670.0,2,670.0, ,2001,KOSPI200
5,B01706680,KR4B01766801,C 202706   680.0,2,680.0, ,2001,KOSPI200
5,B01706690,KR4B01766900,C 202706   690.0,2,690.0, ,2001,KOSPI200
5,B01706700,KR4B01767007,C 202706   700.0,2,700.0, ,2001,KOSPI200
5,B01706710,KR4B01767106,C 202706   710.0,2,710.0, ,2001,KOSPI200
5,B01706720,KR4B01767205,C 202706   720.0,2,720.0, ,2001,KOSPI200
5,B01706730,KR4B01767304,C 202706   730.0,2,730.0, ,2001,KOSPI200
5,B01706740,KR4B01767403,C 202706   740.0,2,740.0, ,2001,KOSPI200
5,B01706750,KR4B01767502,C 202706   750.0,2,750.0, ,2001,KOSPI200
5,B01706760,KR4B01767601,C 202706   760.0,2,760.0, ,2001,KOSPI200
5,B01706770,KR4B01767700,C 202706   770.0,2,770.0, ,2001,KOSPI200
5,B01706780,KR4B01767809,C 202706   780.0,2,780.0, ,2001,KOSPI200
5,B01706790,KR4B01767908,C 202706   790.0,2,790.0, ,2001,KOSPI200
5,B01706800,KR4B01768005,C 202706   800.0,2,800.0, ,2001,KOSPI200
5,B01706810,KR4B01768104,C 202706   810.0,2,810.0, ,2001,KOSPI200
5,B01706820,KR4B01768203,C 202706   820.0,2,820.0, ,2001,KOSPI200
5,B01706830,KR4B01768302,C 202706   830.0,2,830.0, ,2001,KOSPI200
5,B01706840,KR4B01768401,C 202706   840.0,2,840.0, ,2001,KOSPI200
5,B01706850,KR4B01768500,C 202706   850.0,2,850.0, ,2001,KOSPI200
5,B01706860,KR4B01768609,C 202706   860.0,2,860.0, ,2001,KOSPI200
5,B01706870,KR4B01768708,C 202706   870.0,2,870.0, ,2001,KOSPI200
5,B01706880,KR4B01768807,C 202706   880.0,2,880.0, ,2001,KOSPI200
5,B01706890,KR4B01768906,C 202706   890.0,2,890.0, ,2001,KOSPI200
5,B01706900,KR4B01769003,C 202706   900.0,2,900.0, ,2001,KOSPI200
5,B01706910,KR4B01769102,C 202706   910.0,2,910.0, ,2001,KOSPI200
5,B01706920,KR4B01769201,C 202706   920.0,2,920.0, ,2001,KOSPI200
5,B01706930,KR4B01769300,C 202706   930.0,2,930.0, ,2001,KOSPI200
5,B01706940,KR4B01769409,C 202706   940.0,2,940.0, ,2001,KOSPI200
5,B01706950,KR4B01769508,C 202706   950.0,2,950.0, ,2001,KOSPI200
5,B01706960,KR4B01769607,C 202706   960.0,2,960.0, ,2001,KOSPI200
5,B01706970,KR4B01769706,C 202706   970.0,2,970.0, ,2001,KOSPI200
5,B01706980,KR4B01769805,C 202706   980.0,2,980.0, ,2001,KOSPI200
5,B01706990,KR4B01769904,C 202706   990.0,2,990.0, ,2001,KOSPI200
5,B01706A01,KR4B0176A019,"C 202706 1,000.0",2,1000.0, ,2001,KOSPI200
5,B01706A03,KR4B0176A035,"C 202706 1,010.0",2,1010.0, ,2001,KOSPI200
5,B01706A05,KR4B0176A050,"C 202706 1,020.0",2,1020.0, ,2001,KOSPI200
5,B01706A12,KR4B0176A126,"C 202706 1,030.0",2,1030.0, ,2001,KOSPI200
5,B01706A14,KR4B0176A142,"C 202706 1,040.0",2,1040.0, ,2001,KOSPI200
5,B01706A16,KR4B0176A167,"C 202706 1,050.0",2,1050.0, ,2001,KOSPI200
5,B01706A18,KR4B0176A183,"C 202706 1,060.0",2,1060.0, ,2001,KOSPI200
5,B01706A28,KR4B0176A282,"C 202706 1,070.0",2,1070.0, ,2001,KOSPI200
5,B01706A30,KR4B0176A308,"C 202706 1,080.0",2,1080.0, ,2001,KOSPI200
5,B01706A32,KR4B0176A324,"C 202706 1,090.0",2,1090.0, ,2001,KOSPI200
5,B01706A34,KR4B0176A340,"C 202706 1,100.0",2,1100.0, ,2001,KOSPI200
5,B01706A45,KR4B0176A456,"C 202706 1,110.0",2,1110.0, ,2001,KOSPI200
5,B01706A48,KR4B0176A480,"C 202706 1,120.0",2,1120.0, ,2001,KOSPI200
5,B01706A53,KR4B0176A530,"C 202706 1,130.0",2,1130.0, ,2001,KOSPI200
5,B01706A57,KR4B0176A571,"C 202706 1,140.0",2,1140.0, ,2001,KOSPI200
5,B01706A61,KR4B0176A613,"C 202706 1,150.0",2,1150.0, ,2001,KOSPI200
5,B01706A65,KR4B0176A654,"C 202706 1,160.0",2,1160.0, ,2001,KOSPI200
5,B01706A69,KR4B0176A696,"C 202706 1,170.0",2,1170.0, ,2001,KOSPI200
5,B01706A73,KR4B0176A738,"C 202706 1,180.0",2,1180.0, ,2001,KOSPI200
5,B01706A77,KR4B0176A779,"C 202706 1,190.0",2,1190.0, ,2001,KOSPI200
5,B01706A81,KR4B0176A811,"C 202706 1,200.0",2,1200.0, ,2001,KOSPI200
5,B01706A85,KR4B0176A852,"C 202706 1,210.0",2,1210.0, ,2001,KOSPI200
5,B01706A89,KR4B0176A894,"C 202706 1,220.0",2,1220.0, ,2001,KOSPI200
5,B01706A93,KR4B0176A936,"C 202706 1,230.0",2,1230.0, ,2001,KOSPI200
5,B01706A97,KR4B0176A977,"C 202706 1,240.0",2,1240.0, ,2001,KOSPI200
5,B01706B02,KR4B0176B025,"C 202706 1,250.0",2,1250.0, ,2001,KOSPI200
5,B01706B06,KR4B0176B066,"C 202706 1,260.0",2,1260.0, ,2001,KOSPI200
5,B01706B10,KR4B0176B108,"C 202706 1,270.0",2,1270.0, ,2001,KOSPI200
5,B01706B14,KR4B0176B140,"C 202706 1,280.0",2,1280.0, ,2001,KOSPI200
5,B01706B18,KR4B0176B181,"C 202706 1,290.0",1,1290.0, ,2001,KOSPI200
5,B01706B22,KR4B0176B223,"C 202706 1,300.0",3,1300.0, ,2001,KOSPI200
5,B01706B26,KR4B0176B264,"C 202706 1,310.0",3,1310.0, ,2001,KOSPI200
5,B01706B30,KR4B0176B306,"C 202706 1,320.0",3,1320.0, ,2001,KOSPI200
5,B01706B34,KR4B0176B348,"C 202706 1,330.0",3,1330.0, ,2001,KOSPI200
5,B01706B38,KR4B0176B389,"C 202706 1,340.0",3,1340.0, ,2001,KOSPI200
5,B01706B42,KR4B0176B421,"C 202706 1,350.0",3,1350.0, ,2001,KOSPI200
5,B01706B46,KR4B0176B462,"C 202706 1,360.0",3,1360.0, ,2001,KOSPI200
5,B01706B50,KR4B0176B504,"C 202706 1,370.0",3,1370.0, ,2001,KOSPI200
5,B01706B54,KR4B0176B546,"C 202706 1,380.0",3,1380.0, ,2001,KOSPI200
5,B01706B58,KR4B0176B587,"C 202706 1,390.0",3,1390.0, ,2001,KOSPI200
5,B01706B62,KR4B0176B629,"C 202706 1,400.0",3,1400.0, ,2001,KOSPI200
5,B01706B66,KR4B0176B660,"C 202706 1,410.0",3,1410.0, ,2001,KOSPI200
5,B01706B70,KR4B0176B702,"C 202706 1,420.0",3,1420.0, ,2001,KOSPI200
5,B01712180,KR4B017C1801,C 202712   180.0,2,180.0, ,2001,KOSPI200
5,B01712190,KR4B017C1900,C 202712   190.0,2,190.0, ,2001,KOSPI200
5,B01712200,KR4B017C2007,C 202712   200.0,2,200.0, ,2001,KOSPI200
5,B01712210,KR4B017C2106,C 202712   210.0,2,210.0, ,2001,KOSPI200
5,B01712220,KR4B017C2205,C 202712   220.0,2,220.0, ,2001,KOSPI200
5,B01712230,KR4B017C2304,C 202712   230.0,2,230.0, ,2001,KOSPI200
5,B01712240,KR4B017C2403,C 202712   240.0,2,240.0, ,2001,KOSPI200
5,B01712250,KR4B017C2502,C 202712   250.0,2,250.0, ,2001,KOSPI200
5,B01712260,KR4B017C2601,C 202712   260.0,2,260.0, ,2001,KOSPI200
5,B01712270,KR4B017C2700,C 202712   270.0,2,270.0, ,2001,KOSPI200
5,B01712280,KR4B017C2809,C 202712   280.0,2,280.0, ,2001,KOSPI200
5,B01712290,KR4B017C2908,C 202712   290.0,2,290.0, ,2001,KOSPI200
5,B01712300,KR4B017C3005,C 202712   300.0,2,300.0, ,2001,KOSPI200
5,B01712310,KR4B017C3104,C 202712   310.0,2,310.0, ,2001,KOSPI200
5,B01712320,KR4B017C3203,C 202712   320.0,2,320.0, ,2001,KOSPI200
5,B01712330,KR4B017C3302,C 202712   330.0,2,330.0, ,2001,KOSPI200
5,B01712340,KR4B017C3401,C 202712   340.0,2,340.0, ,2001,KOSPI200
5,B01712350,KR4B017C3500,C 202712   350.0,2,350.0, ,2001,KOSPI200
5,B01712360,KR4B017C3609,C 202712   360.0,2,360.0, ,2001,KOSPI200
5,B01712370,KR4B017C3708,C 202712   370.0,2,370.0, ,2001,KOSPI200
5,B01712380,KR4B017C3807,C 202712   380.0,2,380.0, ,2001,KOSPI200
5,B01712390,KR4B017C3906,C 202712   390.0,2,390.0, ,2001,KOSPI200
5,B01712400,KR4B017C4003,C 202712   400.0,2,400.0, ,2001,KOSPI200
5,B01712410,KR4B017C4102,C 202712   410.0,2,410.0, ,2001,KOSPI200
5,B01712420,KR4B017C4201,C 202712   420.0,2,420.0, ,2001,KOSPI200
5,B01712430,KR4B017C4300,C 202712   430.0,2,430.0, ,2001,KOSPI200
5,B01712440,KR4B017C4409,C 202712   440.0,2,440.0, ,2001,KOSPI200
5,B01712450,KR4B017C4508,C 202712   450.0,2,450.0, ,2001,KOSPI200
5,B01712460,KR4B017C4607,C 202712   460.0,2,460.0, ,2001,KOSPI200
5,B01712470,KR4B017C4706,C 202712   470.0,2,470.0, ,2001,KOSPI200
5,B01712480,KR4B017C4805,C 202712   480.0,2,480.0, ,2001,KOSPI200
5,B01712490,KR4B017C4904,C 202712   490.0,2,490.0, ,2001,KOSPI200
5,B01712500,KR4B017C5000,C 202712   500.0,2,500.0, ,2001,KOSPI200
5,B01712510,KR4B017C5109,C 202712   510.0,2,510.0, ,2001,KOSPI200
5,B01712520,KR4B017C5208,C 202712   520.0,2,520.0, ,2001,KOSPI200
5,B01712530,KR4B017C5307,C 202712   530.0,2,530.0, ,2001,KOSPI200
5,B01712540,KR4B017C5406,C 202712   540.0,2,540.0, ,2001,KOSPI200
5,B01712550,KR4B017C5505,C 202712   550.0,2,550.0, ,2001,KOSPI200
5,B01712560,KR4B017C5604,C 202712   560.0,2,560.0, ,2001,KOSPI200
5,B01712570,KR4B017C5703,C 202712   570.0,2,570.0, ,2001,KOSPI200
5,B01712580,KR4B017C5802,C 202712   580.0,2,580.0, ,2001,KOSPI200
5,B01712590,KR4B017C5901,C 202712   590.0,2,590.0, ,2001,KOSPI200
5,B01712600,KR4B017C6008,C 202712   600.0,2,600.0, ,2001,KOSPI200
5,B01712610,KR4B017C6107,C 202712   610.0,2,610.0, ,2001,KOSPI200
5,B01712620,KR4B017C6206,C 202712   620.0,2,620.0, ,2001,KOSPI200
5,B01712630,KR4B017C6305,C 202712   630.0,2,630.0, ,2001,KOSPI200
5,B01712640,KR4B017C6404,C 202712   640.0,2,640.0, ,2001,KOSPI200
5,B01712650,KR4B017C6503,C 202712   650.0,2,650.0, ,2001,KOSPI200
5,B01712660,KR4B017C6602,C 202712   660.0,2,660.0, ,2001,KOSPI200
5,B01712670,KR4B017C6701,C 202712   670.0,2,670.0, ,2001,KOSPI200
5,B01712680,KR4B017C6800,C 202712   680.0,2,680.0, ,2001,KOSPI200
5,B01712690,KR4B017C6909,C 202712   690.0,2,690.0, ,2001,KOSPI200
5,B01712700,KR4B017C7006,C 202712   700.0,2,700.0, ,2001,KOSPI200
5,B01712710,KR4B017C7105,C 202712   710.0,2,710.0, ,2001,KOSPI200
5,B01712720,KR4B017C7204,C 202712   720.0,2,720.0, ,2001,KOSPI200
5,B01712730,KR4B017C7303,C 202712   730.0,2,730.0, ,2001,KOSPI200
5,B01712740,KR4B017C7402,C 202712   740.0,2,740.0, ,2001,KOSPI200
5,B01712750,KR4B017C7501,C 202712   750.0,2,750.0, ,2001,KOSPI200
5,B01712760,KR4B017C7600,C 202712   760.0,2,760.0, ,2001,KOSPI200
5,B01712770,KR4B017C7709,C 202712   770.0,2,770.0, ,2001,KOSPI200
5,B01712780,KR4B017C7808,C 202712   780.0,2,780.0, ,2001,KOSPI200
5,B01712790,KR4B017C7907,C 202712   790.0,2,790.0, ,2001,KOSPI200
5,B01712800,KR4B017C8004,C 202712   800.0,2,800.0, ,2001,KOSPI200
5,B01712810,KR4B017C8103,C 202712   810.0,2,810.0, ,2001,KOSPI200
5,B01712820,KR4B017C8202,C 202712   820.0,2,820.0, ,2001,KOSPI200
5,B01712830,KR4B017C8301,C 202712   830.0,2,830.0, ,2001,KOSPI200
5,B01712840,KR4B017C8400,C 202712   840.0,2,840.0, ,2001,KOSPI200
5,B01712850,KR4B017C8509,C 202712   850.0,2,850.0, ,2001,KOSPI200
5,B01712860,KR4B017C8608,C 202712   860.0,2,860.0, ,2001,KOSPI200
5,B01712870,KR4B017C8707,C 202712   870.0,2,870.0, ,2001,KOSPI200
5,B01712880,KR4B017C8806,C 202712   880.0,2,880.0, ,2001,KOSPI200
5,B01712890,KR4B017C8905,C 202712   890.0,2,890.0, ,2001,KOSPI200
5,B01712900,KR4B017C9002,C 202712   900.0,2,900.0, ,2001,KOSPI200
5,B01712910,KR4B017C9101,C 202712   910.0,2,910.0, ,2001,KOSPI200
5,B01712920,KR4B017C9200,C 202712   920.0,2,920.0, ,2001,KOSPI200
5,B01712930,KR4B017C9309,C 202712   930.0,2,930.0, ,2001,KOSPI200
5,B01712940,KR4B017C9408,C 202712   940.0,2,940.0, ,2001,KOSPI200
5,B01712950,KR4B017C9507,C 202712   950.0,2,950.0, ,2001,KOSPI200
5,B01712960,KR4B017C9606,C 202712   960.0,2,960.0, ,2001,KOSPI200
5,B01712970,KR4B017C9705,C 202712   970.0,2,970.0, ,2001,KOSPI200
5,B01712980,KR4B017C9804,C 202712   980.0,2,980.0, ,2001,KOSPI200
5,B01712990,KR4B017C9903,C 202712   990.0,2,990.0, ,2001,KOSPI200
5,B01712A01,KR4B017CA010,"C 202712 1,000.0",2,1000.0, ,2001,KOSPI200
5,B01712A03,KR4B017CA036,"C 202712 1,010.0",2,1010.0, ,2001,KOSPI200
5,B01712A05,KR4B017CA051,"C 202712 1,020.0",2,1020.0, ,2001,KOSPI200
5,B01712A12,KR4B017CA127,"C 202712 1,030.0",2,1030.0, ,2001,KOSPI200
5,B01712A14,KR4B017CA143,"C 202712 1,040.0",2,1040.0, ,2001,KOSPI200
5,B01712A16,KR4B017CA168,"C 202712 1,050.0",2,1050.0, ,2001,KOSPI200
5,B01712A18,KR4B017CA184,"C 202712 1,060.0",2,1060.0, ,2001,KOSPI200
5,B01712A28,KR4B017CA283,"C 202712 1,070.0",2,1070.0, ,2001,KOSPI200
5,B01712A30,KR4B017CA309,"C 202712 1,080.0",2,1080.0, ,2001,KOSPI200
5,B01712A32,KR4B017CA325,"C 202712 1,090.0",2,1090.0, ,2001,KOSPI200
5,B01712A34,KR4B017CA341,"C 202712 1,100.0",2,1100.0, ,2001,KOSPI200
5,B01712A45,KR4B017CA457,"C 202712 1,110.0",2,1110.0, ,2001,KOSPI200
5,B01712A48,KR4B017CA481,"C 202712 1,120.0",2,1120.0, ,2001,KOSPI200
5,B01712A53,KR4B017CA531,"C 202712 1,130.0",2,1130.0, ,2001,KOSPI200
5,B01712A57,KR4B017CA572,"C 202712 1,140.0",2,1140.0, ,2001,KOSPI200
5,B01712A61,KR4B017CA614,"C 202712 1,150.0",2,1150.0, ,2001,KOSPI200
5,B01712A65,KR4B017CA655,"C 202712 1,160.0",2,1160.0, ,2001,KOSPI200
5,B01712A69,KR4B017CA697,"C 202712 1,170.0",2,1170.0, ,2001,KOSPI200
5,B01712A73,KR4B017CA739,"C 202712 1,180.0",2,1180.0, ,2001,KOSPI200
5,B01712A77,KR4B017CA770,"C 202712 1,190.0",2,1190.0, ,2001,KOSPI200
5,B01712A81,KR4B017CA812,"C 202712 1,200.0",2,1200.0, ,2001,KOSPI200
5,B01712A85,KR4B017CA853,"C 202712 1,210.0",2,1210.0, ,2001,KOSPI200
5,B01712A89,KR4B017CA895,"C 202712 1,220.0",2,1220.0, ,2001,KOSPI200
5,B01712A93,KR4B017CA937,"C 202712 1,230.0",2,1230.0, ,2001,KOSPI200
5,B01712A97,KR4B017CA978,"C 202712 1,240.0",2,1240.0, ,2001,KOSPI200
5,B01712B02,KR4B017CB026,"C 202712 1,250.0",2,1250.0, ,2001,KOSPI200
5,B01712B06,KR4B017CB067,"C 202712 1,260.0",2,1260.0, ,2001,KOSPI200
5,B01712B10,KR4B017CB109,"C 202712 1,270.0",2,1270.0, ,2001,KOSPI200
5,B01712B14,KR4B017CB141,"C 202712 1,280.0",2,1280.0, ,2001,KOSPI200
5,B01712B18,KR4B017CB182,"C 202712 1,290.0",1,1290.0, ,2001,KOSPI200
5,B01712B22,KR4B017CB224,"C 202712 1,300.0",3,1300.0, ,2001,KOSPI200
5,B01712B26,KR4B017CB265,"C 202712 1,310.0",3,1310.0, ,2001,KOSPI200
5,B01712B30,KR4B017CB307,"C 202712 1,320.0",3,1320.0, ,2001,KOSPI200
5,B01712B34,KR4B017CB349,"C 202712 1,330.0",3,1330.0, ,2001,KOSPI200
5,B01712B38,KR4B017CB380,"C 202712 1,340.0",3,1340.0, ,2001,KOSPI200
5,B01712B42,KR4B017CB422,"C 202712 1,350.0",3,1350.0, ,2001,KOSPI200
5,B01712B46,KR4B017CB463,"C 202712 1,360.0",3,1360.0, ,2001,KOSPI200
5,B01712B50,KR4B017CB505,"C 202712 1,370.0",3,1370.0, ,2001,KOSPI200
5,B01712B54,KR4B017CB547,"C 202712 1,380.0",3,1380.0, ,2001,KOSPI200
5,B01712B58,KR4B017CB588,"C 202712 1,390.0",3,1390.0, ,2001,KOSPI200
5,B01712B62,KR4B017CB620,"C 202712 1,400.0",3,1400.0, ,2001,KOSPI200
5,B01712B66,KR4B017CB661,"C 202712 1,410.0",3,1410.0, ,2001,KOSPI200
5,B01712B70,KR4B017CB703,"C 202712 1,420.0",3,1420.0, ,2001,KOSPI200
5,B01812440,KR4B018C4408,C 202812   440.0,2,440.0, ,2001,KOSPI200
5,B01812450,KR4B018C4507,C 202812   450.0,2,450.0, ,2001,KOSPI200
5,B01812460,KR4B018C4606,C 202812   460.0,2,460.0, ,2001,KOSPI200
5,B01812470,KR4B018C4705,C 202812   470.0,2,470.0, ,2001,KOSPI200
5,B01812480,KR4B018C4804,C 202812   480.0,2,480.0, ,2001,KOSPI200
5,B01812490,KR4B018C4903,C 202812   490.0,2,490.0, ,2001,KOSPI200
5,B01812500,KR4B018C5009,C 202812   500.0,2,500.0, ,2001,KOSPI200
5,B01812510,KR4B018C5108,C 202812   510.0,2,510.0, ,2001,KOSPI200
5,B01812520,KR4B018C5207,C 202812   520.0,2,520.0, ,2001,KOSPI200
5,B01812530,KR4B018C5306,C 202812   530.0,2,530.0, ,2001,KOSPI200
5,B01812540,KR4B018C5405,C 202812   540.0,2,540.0, ,2001,KOSPI200
5,B01812550,KR4B018C5504,C 202812   550.0,2,550.0, ,2001,KOSPI200
5,B01812560,KR4B018C5603,C 202812   560.0,2,560.0, ,2001,KOSPI200
5,B01812570,KR4B018C5702,C 202812   570.0,2,570.0, ,2001,KOSPI200
5,B01812580,KR4B018C5801,C 202812   580.0,2,580.0, ,2001,KOSPI200
5,B01812590,KR4B018C5900,C 202812   590.0,2,590.0, ,2001,KOSPI200
5,B01812600,KR4B018C6007,C 202812   600.0,2,600.0, ,2001,KOSPI200
5,B01812610,KR4B018C6106,C 202812   610.0,2,610.0, ,2001,KOSPI200
5,B01812620,KR4B018C6205,C 202812   620.0,2,620.0, ,2001,KOSPI200
5,B01812630,KR4B018C6304,C 202812   630.0,2,630.0, ,2001,KOSPI200
5,B01812640,KR4B018C6403,C 202812   640.0,2,640.0, ,2001,KOSPI200
5,B01812650,KR4B018C6502,C 202812   650.0,2,650.0, ,2001,KOSPI200
5,B01812660,KR4B018C6601,C 202812   660.0,2,660.0, ,2001,KOSPI200
5,B01812670,KR4B018C6700,C 202812   670.0,2,670.0, ,2001,KOSPI200
5,B01812680,KR4B018C6809,C 202812   680.0,2,680.0, ,2001,KOSPI200
5,B01812690,KR4B018C6908,C 202812   690.0,2,690.0, ,2001,KOSPI200
5,B01812700,KR4B018C7005,C 202812   700.0,2,700.0, ,2001,KOSPI200
5,B01812710,KR4B018C7104,C 202812   710.0,2,710.0, ,2001,KOSPI200
5,B01812720,KR4B018C7203,C 202812   720.0,2,720.0, ,2001,KOSPI200
5,B01812730,KR4B018C7302,C 202812   730.0,2,730.0, ,2001,KOSPI200
5,B01812740,KR4B018C7401,C 202812   740.0,2,740.0, ,2001,KOSPI200
5,B01812750,KR4B018C7500,C 202812   750.0,2,750.0, ,2001,KOSPI200
5,B01812760,KR4B018C7609,C 202812   760.0,2,760.0, ,2001,KOSPI200
5,B01812770,KR4B018C7708,C 202812   770.0,2,770.0, ,2001,KOSPI200
5,B01812780,KR4B018C7807,C 202812   780.0,2,780.0, ,2001,KOSPI200
5,B01812790,KR4B018C7906,C 202812   790.0,2,790.0, ,2001,KOSPI200
5,B01812800,KR4B018C8003,C 202812   800.0,2,800.0, ,2001,KOSPI200
5,B01812810,KR4B018C8102,C 202812   810.0,2,810.0, ,2001,KOSPI200
5,B01812820,KR4B018C8201,C 202812   820.0,2,820.0, ,2001,KOSPI200
5,B01812830,KR4B018C8300,C 202812   830.0,2,830.0, ,2001,KOSPI200
5,B01812840,KR4B018C8409,C 202812   840.0,2,840.0, ,2001,KOSPI200
5,B01812850,KR4B018C8508,C 202812   850.0,2,850.0, ,2001,KOSPI200
5,B01812860,KR4B018C8607,C 202812   860.0,2,860.0, ,2001,KOSPI200
5,B01812870,KR4B018C8706,C 202812   870.0,2,870.0, ,2001,KOSPI200
5,B01812880,KR4B018C8805,C 202812   880.0,2,880.0, ,2001,KOSPI200
5,B01812890,KR4B018C8904,C 202812   890.0,2,890.0, ,2001,KOSPI200
5,B01812900,KR4B018C9001,C 202812   900.0,2,900.0, ,2001,KOSPI200
5,B01812910,KR4B018C9100,C 202812   910.0,2,910.0, ,2001,KOSPI200
5,B01812920,KR4B018C9209,C 202812   920.0,2,920.0, ,2001,KOSPI200
5,B01812930,KR4B018C9308,C 202812   930.0,2,930.0, ,2001,KOSPI200
5,B01812940,KR4B018C9407,C 202812   940.0,2,940.0, ,2001,KOSPI200
5,B01812950,KR4B018C9506,C 202812   950.0,2,950.0, ,2001,KOSPI200
5,B01812960,KR4B018C9605,C 202812   960.0,2,960.0, ,2001,KOSPI200
5,B01812970,KR4B018C9704,C 202812   970.0,2,970.0, ,2001,KOSPI200
5,B01812980,KR4B018C9803,C 202812   980.0,2,980.0, ,2001,KOSPI200
5,B01812990,KR4B018C9902,C 202812   990.0,2,990.0, ,2001,KOSPI200
5,B01812A01,KR4B018CA018,"C 202812 1,000.0",2,1000.0, ,2001,KOSPI200
5,B01812A03,KR4B018CA034,"C 202812 1,010.0",2,1010.0, ,2001,KOSPI200
5,B01812A05,KR4B018CA059,"C 202812 1,020.0",2,1020.0, ,2001,KOSPI200
5,B01812A12,KR4B018CA125,"C 202812 1,030.0",2,1030.0, ,2001,KOSPI200
5,B01812A14,KR4B018CA141,"C 202812 1,040.0",2,1040.0, ,2001,KOSPI200
5,B01812A16,KR4B018CA166,"C 202812 1,050.0",2,1050.0, ,2001,KOSPI200
5,B01812A18,KR4B018CA182,"C 202812 1,060.0",2,1060.0, ,2001,KOSPI200
5,B01812A28,KR4B018CA281,"C 202812 1,070.0",2,1070.0, ,2001,KOSPI200
5,B01812A30,KR4B018CA307,"C 202812 1,080.0",2,1080.0, ,2001,KOSPI200
5,B01812A32,KR4B018CA323,"C 202812 1,090.0",2,1090.0, ,2001,KOSPI200
5,B01812A34,KR4B018CA349,"C 202812 1,100.0",2,1100.0, ,2001,KOSPI200
5,B01812A45,KR4B018CA455,"C 202812 1,110.0",2,1110.0, ,2001,KOSPI200
5,B01812A48,KR4B018CA489,"C 202812 1,120.0",2,1120.0, ,2001,KOSPI200
5,B01812A53,KR4B018CA539,"C 202812 1,130.0",2,1130.0, ,2001,KOSPI200
5,B01812A57,KR4B018CA570,"C 202812 1,140.0",2,1140.0, ,2001,KOSPI200
